FileName,lrs-long64-safe.js,lrs-long128-safe.js,lrs-gmp.js,hybrid-gmp.js
fq48-19lrs.ine,54.392299999999814,226.15940000000037,410.9301000000001,48.12290000000037
vf900.ext,0.012099999999627471,74.2855,213.0707000000002,74.256
c30-15.ext,0.026699999999953435,0.015600000000093133,235.85430000000005,243.71630000000027
