FileName,lrs-long64-safe.js,lrs-long128-safe.js,lrs-gmp.js,hybrid-gmp.js
vf900.ext,0.006299999999813736,69.43020000000018,206.56260000000057,68.67739999999944
fq48-19lrs.ine,47.731799999999815,191.7972999999998,388.2467000000002,47.86119999999926
c30-15.ext,0.00909999999962747,0.004,228.771,230.249
