FileName,hybrid-gmp,lrs-gmp,lrs-long128-safe,lrs-long128-unsafe,lrs-long64-safe,lrs-long64-unsafe,hybrid-minigmp,lrs-minigmp
c30-15c.ext,,,,,,,,
c30-15.ext,58.18706045865189,57.31871598046058,,,,,20.399447447447454,20.511234221598905
fq48-19lrs.ine,4.632386785449146,3.3287314294511585,7.005373822409301,7.547634591961021,4.6377,4.612899850523175,4.624359633027525,3.6996583424807907
perm10c.ine,,,,,,,,
perm10.ine,,7.800073417223106,18.040098603957713,,13.556113647095861,,,
vf900.ext,22.34390850722308,17.649666341938634,22.87088979591836,29.633721461187154,,,22.370207336523155,16.815525965379496
