FileName,lrs-long64-safe,lrs-long128-safe,lrs-gmp,lrs-minigmp,hybrid-gmp,hybrid-minigmp,lrs-long64-unsafe,lrs-long128-unsafe
fq48-19lrs.ine,342604.90000000596,936820.5,1467691.100000009,349815.799999997,331921.299999997,845026.3000000119
vf900.ext,11.399999976158142,361721.7999999821,826302.7000000179,333413.7999999821,19.80000001192093,305229.90000000596
mit.ine,239.69999998807907,1720302.199999988,3464537.199999988,1661567.2000000179,545937.400000006,1525193.099999994
