FileName,lrs-long64-safe.js,lrs-long128-safe.js,lrs-gmp.js,hybrid-gmp.js
c30-15.ext,0.0045,0.006899999999906868,231.9278999999999,232.8798999999999
fq48-19lrs.ine,51.017300000000276,194.961,392.6645,48.837
vf900.ext,0.03170000000018627,71.43389999999991,208.59759999999963,74.63120000000019
