FileName,lrs-long64-safe.js,lrs-long128-safe.js,lrs-gmp.js,hybrid-gmp.js
c30-15.ext,0.0055,0.005599999999627471,236.81459999999961,238.1285
fq48-19lrs.ine,50.39640000000037,198.727,402.1019000000004,49.09730000000074
vf900.ext,0.009100000001490116,70.89859999999963,210.20340000000039,71.66959999999963
